建议,23.15465364543045,neg,2,n
却,23.153312757875838,neg,1,d
不起,23.052286717754704,neg,2,v
回复,23.041602977951765,neg,2,v
迟迟,23.031262974948188,neg,2,d
找,23.025693425677616,neg,1,v
没来,22.907762526074052,neg,2,v
只能,22.77838125215085,neg,2,v
错,22.62709749981613,neg,1,v
他,22.56266465717689,neg,1,r
饿死,22.553964809846686,neg,2,v
告诉,22.55377182472037,neg,2,v
催,22.53354124778997,neg,1,zg
占,22.482890181984082,neg,1,v
发现,22.45725876498549,neg,2,v
永远,22.453842164726126,neg,2,d
取消,22.307135181674756,neg,2,v
强行,22.301528950013058,neg,2,v
定晚,22.250875100490852,neg,2,d
黑白,22.24291678989801,neg,2,z
说明,22.20890250998726,neg,2,v
情况,22.19811678327163,neg,2,n
之后,22.155337429847375,neg,2,f
超慢,22.028569767707445,neg,2,v
买饭,21.971802484565288,neg,2,v
再订,21.866017562788954,neg,2,v
答应,21.83534276497293,neg,2,v
看,21.7814509561666,neg,1,v
这些,21.63298514886911,neg,2,r
次,21.5556747155792,neg,1,q
逼,21.484449256135488,neg,1,v
糊弄,21.38084538413861,neg,2,v
岂止,21.380420313647946,neg,2,v
黄,21.348435224961985,neg,1,a
地方,21.32116633048476,neg,2,n
忙音,21.301528950013058,neg,2,v
空号,21.2530543985501,neg,2,n
极其,21.242942084161847,neg,2,d
尽量,21.11476043840733,neg,2,d
正,21.08925769440655,neg,1,d
给换,21.005021946342726,neg,2,v
版本,20.944835436965015,neg,2,n
自己,20.902032532212573,neg,2,r
面都陀,20.851726032573538,neg,3,n
遇到,20.84890303342569,neg,2,v
出现,20.838512684239312,neg,2,v
解释,20.781508187957485,neg,2,v
接到,20.715965088134247,neg,2,v
关机,20.71062314449815,neg,2,n
恶,20.67768976754605,neg,1,a
理解,20.664001277484285,neg,2,v
理,20.63817444850299,neg,1,n
有人,20.58745092007159,neg,2,r
再也不会,20.5526642036396,neg,4,l
最终,20.420305265694086,neg,2,d
宽,20.412841791340327,neg,1,a
跟踪,20.404267055602315,neg,2,v
躲过,20.404267055602315,neg,2,v
恶劣,20.354275729854272,neg,2,a
还给,20.336227629716653,neg,2,v
明确,20.311157651210834,neg,2,ad
知道,20.29280569759431,neg,2,v
商家,20.28099535307281,neg,2,n
所以,20.259869732177165,neg,2,c
之内,20.25622599910777,neg,2,f
我会,20.250875100490852,neg,2,n
tmd,20.23113962212166,neg,3,eng
宵夜,20.23113962212166,neg,2,n
压根,20.219741887235802,neg,2,n
病人,20.031262974948188,neg,2,n
删除,19.92098869501065,neg,2,v
带来,19.90419345246767,neg,2,v
百叶,19.82787929061917,neg,2,n
最后,19.797618724564835,neg,2,f
送成,19.7881906743525,neg,2,v
才能,19.786837743814445,neg,2,v
已经,19.74090843047951,neg,2,d
心想,19.7165664492919,neg,2,n
偷懒,19.665912599769698,neg,2,v
豆奶,19.659080954631143,neg,2,n
吃完饭,19.65767276023833,neg,3,l
傻,19.634638779208608,neg,1,a
或者,19.61702307955845,neg,2,c
负责人,19.529797937686173,neg,3,n
大葱,19.524151374545035,neg,2,b
急事,19.41876662529743,neg,2,n
退,19.377238720823637,neg,1,v
坑人,19.358433728394658,neg,2,n
根本,19.352705898393197,neg,2,a
难以,19.328759055715203,neg,2,d
帮,19.29505401596212,neg,1,v
这辈子,19.262652268267207,neg,3,l
退钱,19.21237990128079,neg,2,v
等到,19.18737567339818,neg,2,v
爹,19.1343756978208,neg,1,n
饭店,19.12862619130615,neg,2,n
呵呵,19.118839824548203,neg,2,v
话,19.104551020930387,neg,1,n
哪,19.10197875952702,neg,1,r
送过来,19.08780898639087,neg,3,l
耽误时间,19.080950099048536,neg,4,v
银座,19.07913652867661,neg,2,n
付,19.05042561094706,neg,1,v
毛,19.000249311452663,neg,1,nr
怎么着,18.981009049518505,neg,3,r
原因,18.98008381949138,neg,2,n
跟不上,18.92098869501065,neg,3,v
语,18.888517733025225,neg,1,ng
太差,18.831146391980155,neg,2,n
店,18.75220805110481,neg,1,n
剩下,18.740643470286997,neg,2,v
失望,18.705368263782656,neg,2,v
恶心,18.696893610649678,neg,2,n
焦糖,18.667301461436107,neg,2,n
内,18.655656957748757,neg,1,n
答复,18.64527515510611,neg,2,v
折,18.645275155106106,neg,1,v
是不是,18.623021243557876,neg,3,l
差价,18.615527811712056,neg,2,n
晕死,18.58869162673974,neg,2,v
好无语,18.58869162673974,neg,3,i
粉,18.555837420346,neg,1,n
非得,18.55306771700902,neg,2,d
完全,18.44625318901651,neg,2,ad
完,18.399865659724718,neg,1,v
走,18.382621168828436,neg,1,v
你们,18.380171795903294,neg,2,r
不便,18.35987293624386,neg,2,c
更改,18.35987293624386,neg,2,v
抱歉,18.349388588791648,neg,2,v
N,18.265355337459567,neg,1,x
已,18.236691956165743,neg,1,d
退餐,18.19871814442928,neg,2,v
用户,18.1736541274609,neg,2,n
忙,18.172156727698336,neg,1,v
打了个,18.166422558229822,neg,3,n
来不及,18.166422558229822,neg,3,v
罢了,18.130798648499102,neg,2,y
送完,18.123805578010337,neg,2,v
通话,18.071904959445533,neg,2,n
转,18.053983051448267,neg,1,v
选项,18.030565310990898,neg,2,n
不行,17.986304820585104,neg,2,v
没给,17.950262759286858,neg,2,v
bug,17.944835436965015,neg,3,eng
小时,17.934885326784052,neg,2,n
搞笑,17.894181587442812,neg,2,v
带,17.89017219680207,neg,1,v
送错,17.860887096231018,neg,2,v
点餐,17.84627160248143,neg,2,m
付款,17.841241685121325,neg,2,v
消息,17.789557211487104,neg,2,n
可笑,17.75138505895098,neg,2,v
总是,17.7379538767093,neg,2,c
办法,17.714678169529947,neg,2,n
半价,17.643931084884176,neg,2,n
韭菜,17.616933023827507,neg,2,n
霸王,17.60965124537539,neg,2,n
店主,17.609232405180578,neg,2,n
接通,17.545836147777948,neg,2,v
钢丝,17.522566368455095,neg,2,n
单,17.517759995829554,neg,1,n
先生,17.505951195731807,neg,2,n
帮忙,17.495897531067886,neg,2,v
没退,17.459408609794774,neg,2,v
打通,17.442497993183125,neg,2,v
然而,17.404267055602315,neg,2,c
沟通,17.392294413936238,neg,2,v
倒霉,17.386839983844133,neg,2,a
他们,17.37380163936284,neg,2,r
起送,17.35281817870991,neg,2,v
真受不了,17.266763531852376,neg,4,l
计较,17.261309101760272,neg,2,v
无语,17.149716243955286,neg,2,v
劲,17.116053258731476,neg,1,n
将近,17.11540256140855,neg,2,t
拿出,17.0876385644201,neg,2,v
客户,17.08327917299284,neg,2,n
询问,17.079879646177986,neg,2,v
等待,16.99418857566051,neg,2,v
原价,16.968527352532426,neg,2,n
表示,16.931643464433627,neg,2,v
中,16.927300633376834,neg,1,f
盒装,16.909211527234294,neg,2,n
去,16.879943940381978,neg,1,v
点错,16.875457400459233,neg,2,v
送餐费,16.86237327677304,neg,3,n
真是,16.86019738302484,neg,2,d
脾气,16.855399748117986,neg,2,n
结束,16.836148065044572,neg,2,v
服,16.811494341727276,neg,1,v
锡纸,16.71906728636662,neg,2,nz
家人,16.681801031131222,neg,2,n
核对,16.633085746098196,neg,2,v
回,16.620771597733665,neg,1,v
所有,16.585037395830607,neg,2,b
尽快,16.582675651231387,neg,2,d
无话可说,16.55841861562594,neg,4,l
最差,16.517724698791014,neg,2,a
发飙,16.505951195731807,neg,2,n
不同,16.40875476027257,neg,2,a
醉,16.404420214212337,neg,1,v
不再,16.384144375375186,neg,2,d
没到,16.38398278829108,neg,2,v
垃圾桶,16.28537234476729,neg,3,n
不上,16.266763531852376,neg,2,d
信誉,16.265355337459567,neg,2,n
奇葩,16.244395718823924,neg,2,n
下,16.225317395703243,neg,1,f
无法,16.20919889081413,neg,2,n
结果,16.185423613240104,neg,2,n
负责,16.132896768894888,neg,2,v
制作,16.101856605176692,neg,2,vn
谁,16.096953159536927,neg,1,r
来,16.00690263264726,neg,1,v
而是,15.944835436965015,neg,2,c
注明,15.907008468074729,neg,2,v
地址,15.901929611820426,neg,2,n
定,15.866313907983624,neg,1,v
行,15.840894943922496,neg,1,zg
处理,15.832625933378992,neg,2,v
不能,15.783849711071499,neg,2,v
再也,15.772622469382554,neg,2,d
牛肉面,15.769950390935534,neg,3,n
不能取消,15.752190359022622,neg,4,l
应该,15.642910994482229,neg,2,v
唉,15.640353746562234,neg,1,zg
赔付,15.575873808234148,neg,2,v
砸,15.53884307728918,neg,1,v
这,15.536351661450297,neg,1,r
起,15.505951195731807,neg,1,v
气,15.49579212443766,neg,1,n
减免,15.494174027955454,neg,2,v
先,15.475986158569862,neg,1,d
没用,15.444586926568197,neg,2,v
园,15.439307403738264,neg,1,zg
芹菜,15.426999854336984,neg,2,n
不定,15.310083188343038,neg,2,d
赔,15.30097924719029,neg,1,v
送还,15.277132505235922,neg,2,v
只,15.270542548270694,neg,1,d
铁,15.266763531852378,neg,1,n
状况,15.216914982401816,neg,2,n
既然,15.216914982401816,neg,2,c
意思,15.215138027261311,neg,2,n
期间,15.213773922996921,neg,2,f
接受,15.202085563822706,neg,2,v
才,15.127102394086759,neg,1,d
死,15.125786419902505,neg,1,v
做到,15.123805578010337,neg,2,v
借口,15.11657400877926,neg,2,n
要死,15.084703290330308,neg,2,v
餐点,15.061214620679344,neg,2,n
并且,15.023473953872355,neg,2,c
需要,15.007219731038614,neg,2,v
回去,14.997302856859152,neg,2,v
系统,14.975945128881515,neg,2,n
退单,14.953880576568022,neg,2,v
咨询,14.944835436965016,neg,2,vn
直到,14.944835436965015,neg,2,v
备注,14.94225519868475,neg,2,v
莫名其妙,14.909211527234296,neg,4,i
半小时,14.865488649823458,neg,3,b
冰,14.849415871886336,neg,1,n
股子,14.801877483122974,neg,2,n
脆,14.800049997801208,neg,1,a
想,14.674694738962529,neg,1,v
搞,14.664099029397768,neg,1,v
写,14.650687150602568,neg,1,v
河里,14.631952481680658,neg,2,ns
沒有,14.631952481680658,neg,2,v
气愤,14.622907342077653,neg,2,n
期望,14.617452911985545,neg,2,v
节奏,14.587283432346933,neg,2,n
骗子,14.55841861562594,neg,2,n
收货,14.529797937686173,neg,2,n
居然,14.511206319868595,neg,2,d
怀疑,14.487167042516857,neg,2,v
体谅,14.4644266845614,neg,2,v
没收,14.43927320733306,neg,2,v
不让,14.418841915717346,neg,2,v
看到,14.390406100493353,neg,2,v
拉肚子,14.36206703976938,neg,3,n
酱汤,14.333150929186282,neg,2,n
鸡蛋,14.320664379376694,neg,2,n
大块,14.30097924719029,neg,2,n
还有,14.297044481131062,neg,2,v
减,14.246061328061334,neg,1,v
状态,14.198718144429279,neg,2,n
照片,14.189947934801546,neg,2,n
沙拉,14.134662337935566,neg,2,nr
欺骗,14.113633772953044,neg,2,v
不给,14.10185660517669,neg,2,d
吃出,14.086826665385207,neg,2,v
接单,14.026620443890973,neg,2,c
这餐,14.012809834964804,neg,2,r
辣,13.951025089874234,neg,1,n
高兴,13.909211527234296,neg,2,b
鱼块,13.885941747911447,neg,2,n
盖子,13.83102382878249,neg,2,nr
串,13.817971905798478,neg,1,v
推卸责任,13.801877483122974,neg,4,n
同样,13.801877483122972,neg,2,d
宏,13.801877483122972,neg,1,n
差不多,13.791705678065684,neg,3,l
说话,13.78395557512571,neg,2,v
服务员,13.739286525791984,neg,3,n
包,13.715797309760768,neg,1,v
忙碌,13.71472848203181,neg,2,a
费,13.690034260170778,neg,1,v
水饺,13.68180103113122,neg,2,n
各种,13.623191637340877,neg,2,r
均,13.58919759994795,neg,1,d
随手,13.565350857993582,neg,2,d
白,13.545666810840594,neg,1,a
一问三不知,13.522083404089413,neg,5,i
吃不下,13.47994938823561,neg,3,l
你,13.477284650093289,neg,1,r
真是太,13.461557076373351,neg,3,nr
追踪,13.451694076198015,neg,2,v
别的,13.436171914658194,neg,2,r
方盒,13.427847334243648,neg,2,n
课,13.416070166467295,neg,1,n
取餐,13.413356500347122,neg,2,v
发,13.377794844241123,neg,1,v
补上,13.372704098759897,neg,2,v
这么,13.364955362735444,neg,2,r
误会,13.358584671806534,neg,2,n
跟进,13.299690982752965,neg,2,v
了选,13.299690982752965,neg,2,v
简直,13.27572793365686,neg,2,d
美式,13.273168425208981,neg,2,n
青椒,13.269197220138976,neg,2,n
别谈,13.264067073022245,neg,2,v
因此,13.264067073022245,neg,2,c
同时,13.261309101760272,neg,2,c
忍,13.26130910176027,neg,1,v
食欲,13.25005297117964,neg,2,n
伤心,13.216914982401816,neg,2,n
外送,13.187167639007763,neg,2,f
辣白菜,13.18102511128277,neg,3,n
跑,13.180158161676847,neg,1,v
状元,13.158021293348247,neg,2,n
合谷,13.137480514907411,neg,2,n
出车祸,13.129765981310651,neg,3,i
但说,13.129765981310651,neg,2,c
打完,13.129765981310651,neg,2,v
否则,13.123805578010337,neg,2,c
助人为乐,13.094142071579931,neg,4,i
嘿,13.094142071579931,neg,1,e
楼上楼下,13.036656576919171,neg,4,n
没奶,13.036656576919171,neg,2,v
总计,13.036656576919171,neg,2,n
反省,13.036656576919171,neg,2,n
狡辩,13.036656576919171,neg,2,vd
这样,13.019250432422588,neg,2,r
关东煮,13.011100109840454,neg,3,nr
牛肉汤,13.002125457736053,neg,3,nr
平时,12.99831900106828,neg,2,t
了餐,12.974582780359066,neg,2,v
再,12.973190221840685,neg,1,d
额外,12.944835436965016,neg,2,b
拨通,12.937120903368257,neg,2,v
默默,12.937120903368257,neg,2,d
那位,12.91327416141389,neg,2,r
人生观,12.91327416141389,neg,3,n
负数,12.91327416141389,neg,2,n
狂,12.901496993637537,neg,1,zg
条款,12.901496993637537,neg,2,n
生生的,12.901496993637537,neg,3,l
足足,12.859349062833903,neg,2,v
炒粉,12.844011498976776,neg,2,n
丁送,12.844011498976776,neg,2,nr
没长,12.844011498976776,neg,2,v
店大欺客,12.794581789721024,neg,4,vn
错误,12.789904841456899,neg,2,n
形同虚设,12.71472848203181,neg,4,l
请速,12.71472848203181,neg,2,v
回电,12.714728482031807,neg,2,v
真得,12.690881740077442,neg,2,d
中毒,12.690881740077442,neg,2,nz
要,12.689396467561117,neg,1,v
原则,12.679104572301089,neg,2,n
我们,12.663026425179952,neg,2,r
解决问题,12.631952481680658,neg,4,n
无奈,12.62833446851043,neg,2,d
小炒,12.623341670831753,neg,2,v
理论,12.621619077640329,neg,2,n
低,12.582265357580306,neg,1,a
问送餐,12.55357369021723,neg,3,n
失败,12.528180538452272,neg,2,v
别人,12.501813818481256,neg,2,r
引起,12.496088195556469,neg,2,v
联通,12.451694076198015,neg,2,nz
无效,12.451694076198015,neg,2,a
催餐,12.451694076198015,neg,2,n
冒冒失失,12.451694076198015,neg,4,i
shi,12.451694076198015,neg,3,eng
百洁丝,12.451694076198015,neg,3,n
敷衍了事,12.451694076198015,neg,4,i
轻易,12.446239646105907,neg,2,a
惠顾,12.446239646105907,neg,2,nr
大力,12.446239646105907,neg,2,n
很重,12.446239646105907,neg,2,zg
家里,12.445712297094868,neg,2,s
勾结,12.427847334243648,neg,2,v
拴,12.427847334243648,neg,1,v
成都,12.427847334243648,neg,2,ns
连热,12.416070166467295,neg,2,a
差别,12.379608414613053,neg,2,d
做错,12.358584671806534,neg,2,v
难免,12.358584671806534,neg,2,d
责怪,12.358584671806534,neg,2,v
战斗机,12.353846752799871,neg,3,n
劝告,12.308736122355972,neg,2,v
脖,12.30097924719029,neg,1,n
下错,12.299690982752965,neg,2,v
骗,12.277132505235922,neg,1,v
外送员,12.273168425208983,neg,3,n
面里,12.27316842520898,neg,2,s
渝,12.25359456816351,neg,1,j
连,12.23391052101052,neg,1,nr
出去,12.216914982401816,neg,2,v
及,12.212391038249919,neg,1,c
赖,12.206581578361485,neg,1,nr
酸汤,12.206581578361485,neg,2,n
葱香,12.206581578361485,neg,2,n
耗费,12.206581578361485,neg,2,v
说退,12.206581578361485,neg,2,v
派,12.20015530920205,neg,1,v
短期,12.156733028910923,neg,2,b
附图,12.156733028910923,neg,2,n
打交道,12.156733028910923,neg,3,v
拍门,12.156733028910923,neg,2,v
秘书台,12.129765981310651,neg,3,n
没错,12.129765981310651,neg,2,v
撒光,12.129765981310651,neg,2,nz
诚信,12.123805578010337,neg,2,nz
字差,12.105919239356284,neg,2,n
死扣,12.105919239356284,neg,2,n
服務,12.094142071579931,neg,2,vn
发短信,12.094142071579931,neg,3,j
相隔,12.094142071579931,neg,2,v
妈,12.088066294210948,neg,1,n
价钱,12.084134600818965,neg,2,n
花,12.079879646177986,neg,1,v
打开,12.05702897580836,neg,2,v
肉末,12.04437111051593,neg,2,n
看不懂,12.036656576919171,neg,3,v
人家,12.023715788936528,neg,2,n
懂,11.994522561065368,neg,1,v
喝,11.99343584002584,neg,1,vg
烤糊,11.986808027468609,neg,2,n
教,11.986808027468609,neg,1,v
欣慰,11.986808027468609,neg,2,v
女店员,11.980388357272425,neg,3,n
送来,11.97054499225982,neg,2,v
饿,11.964190375321397,neg,1,v
超时,11.948369790100164,neg,2,b
未果,11.937120903368257,neg,2,n
立马,11.937120903368257,neg,2,ns
住院,11.91327416141389,neg,2,n
祝福,11.91327416141389,neg,2,nr
爆,11.910598345824274,neg,1,v
別,11.901496993637537,neg,1,zg
强,11.901496993637537,neg,1,a
裂口,11.893698623077128,neg,2,n
慢,11.865555888733066,neg,1,a
那,11.858232833114183,neg,1,r
没送,11.853419672989986,neg,2,v
管,11.845642903983503,neg,1,vn
叫外卖,11.79726970200743,neg,3,v
上满,11.794162949526214,neg,2,v
吓唬人,11.794162949526214,neg,3,vn
颤颤巍巍,11.794162949526214,neg,4,z
老板,11.742161927596067,neg,2,n
弄错,11.73928652579198,neg,2,v
耽误,11.716826602427592,neg,2,v
请谅解,11.71472848203181,neg,3,vn
下过,11.71472848203181,neg,2,v
装作,11.71472848203181,neg,2,v
强买强卖,11.71472848203181,neg,4,l
过头,11.714728482031807,neg,2,n
动不动,11.690881740077442,neg,3,l
身体健康,11.690881740077442,neg,4,l
劝,11.69088174007744,neg,1,v
承诺,11.680392836738415,neg,2,v
从未见过,11.679104572301089,neg,4,l
座机,11.679104572301089,neg,2,n
规矩,11.679104572301089,neg,2,n
吃定,11.679104572301089,neg,2,v
败给,11.679104572301089,neg,2,v
东直门,11.679104572301089,neg,3,ns
身边,11.649773040191038,neg,2,s
拿,11.628967663446877,neg,1,v
压破,11.621619077640329,neg,2,vn
开发票,11.617816596596425,neg,3,n
下楼,11.597721989503167,neg,2,v
再用,11.571770528189766,neg,2,d
放菜,11.571770528189766,neg,2,n
人点,11.571770528189766,neg,2,n
报丧,11.571770528189766,neg,2,v
闹心,11.571770528189766,neg,2,v
忽悠,11.520956738635126,neg,2,z
馅儿,11.496088195556469,neg,2,n
别,11.495131845048435,neg,1,r
送到,11.46855449778807,neg,2,v
给出,11.451694076198015,neg,2,v
不乐意,11.451694076198015,neg,3,i
断,11.451694076198013,neg,1,v
进去,11.451166727186976,neg,2,v
泡,11.42517151865403,neg,1,v
细品,11.416070166467295,neg,2,n
迟到,11.397648246799262,neg,2,v
定下,11.391361179295242,neg,2,v
劲儿,11.384529534156686,neg,2,n
可,11.382709098532315,neg,1,v
醋,11.37981271695016,neg,1,n
金牌,11.328311660692732,neg,2,n
怕,11.327946294790562,neg,1,v
优惠活动,11.316534492916379,neg,4,l
参加,11.316534492916379,neg,2,v
在订,11.308736122355972,neg,2,p
场子,11.308736122355972,neg,2,n
再选,11.308736122355972,neg,2,v
长久,11.308736122355972,neg,2,d
美食家,11.308736122355972,neg,3,n
哭昏,11.308736122355972,neg,2,z
意式,11.259048998255619,neg,2,n
横,11.259048998255619,neg,1,v
碎片,11.259048998255619,neg,2,n
kfc,11.255246517211717,neg,3,eng
请,11.220105571846679,neg,1,v
汉拿山,11.194873899232235,neg,3,ns
实际,11.19324953697915,neg,2,n
茴香,11.18865967036422,neg,2,n
时,11.171373332201263,neg,1,n
做生意,11.158021293348247,neg,3,v
剩的,11.158021293348247,neg,2,l
备注栏,11.156733028910923,neg,3,n
排队,11.129765981310651,neg,2,n
中规中矩,11.129765981310651,neg,4,l
致电,11.129765981310651,neg,2,v
且,11.120086933930082,neg,1,zg
破,11.118853425706744,neg,1,v
别点,11.105919239356284,neg,2,n
刷新,11.105919239356284,neg,2,v
扣款,11.094142071579931,neg,2,v
我司,11.094142071579931,neg,2,n
悲剧,11.094142071579931,neg,2,n
另装,11.062996969097952,neg,2,v
脑袋,11.036656576919171,neg,2,n
来回,11.036656576919171,neg,2,v
退么,11.036656576919171,neg,2,v
更换,11.033834481486323,neg,2,v
忘放,10.986808027468609,neg,2,v
附上,10.986808027468609,neg,2,f
喝杯,10.986808027468609,neg,2,v
长胖,10.986808027468609,neg,2,a
碰,10.986808027468609,neg,1,v
饮,10.984994457096679,neg,1,n
怎样,10.955686235352811,neg,2,r
业务,10.953916145911235,neg,2,n
过长,10.944835436965016,neg,2,n
放弃,10.942138978134881,neg,2,v
那么回事,10.937120903368257,neg,4,l
如此,10.924217070137617,neg,2,c
不远,10.91327416141389,neg,2,d
豆沙包,10.866731575476857,neg,3,n
在意,10.861277145384749,neg,2,v
主菜,10.844011498976776,neg,2,n
美团,10.84288483352249,neg,2,nt
麻痹,10.84288483352249,neg,2,v
外面,10.833804124576272,neg,2,f
配置,10.815069455654365,neg,2,v
正品,10.794162949526214,neg,2,n
有空,10.794162949526214,neg,2,vn
再有,10.794162949526214,neg,2,v
没法,10.788424727634581,neg,2,v
分都,10.773622171085377,neg,2,d
追究,10.773622171085377,neg,2,v
不怎么样,10.738376012953863,neg,4,l
再好,10.723773621634814,neg,2,d
粗粗,10.721960051262885,neg,2,a
哪样,10.71472848203181,neg,2,r
十来,10.71472848203181,neg,2,m
早饭,10.71472848203181,neg,2,n
打不,10.714728482031807,neg,2,v
墨迹,10.69088174007744,neg,2,n
不见,10.679104572301087,neg,2,v
下单,10.657279413495976,neg,2,n
麻烦,10.64756393999048,neg,2,an
到处,10.622907342077655,neg,2,d
没等,10.621619077640329,neg,2,l
哎,10.595096520096343,neg,1,e
牛堡,10.595096520096343,neg,2,nr
普洱茶,10.571770528189766,neg,3,n
帮助,10.571770528189766,neg,2,v
融,10.571770528189766,neg,1,vn
炖牛肉,10.571770528189765,neg,3,n
各位,10.571770528189765,neg,2,r
要求,10.546711459472668,neg,2,v
极,10.544803480589493,neg,1,d
闹,10.544803480589493,neg,1,v
致歉,10.515509173795458,neg,2,v
女士,10.509179570858773,neg,2,n
免,10.49233606069536,neg,1,v
门店,10.49233606069536,neg,2,n
差,10.468261894537498,neg,1,a
外加,10.451694076198015,neg,2,v
汤洒,10.451694076198013,neg,2,nr
两样,10.451694076198013,neg,2,r
给送,10.451694076198013,neg,2,p
送水,10.439560320562158,neg,2,v
小菜,10.42517151865403,neg,2,n
下咽,10.400998046840789,neg,2,v
撤销,10.400031956375523,neg,2,v
神马,10.39922665630388,neg,2,n
菜花,10.35478219076263,neg,2,n
个差,10.308736122355972,neg,2,m
另外,10.306406373623064,neg,2,c
尖叫,10.274501074291663,neg,2,v
冰袋,10.274501074291663,neg,2,n
楞楞,10.274501074291663,neg,2,n
掏,10.274501074291663,neg,1,zg
开具,10.274501074291663,neg,2,v
刀叉,10.274501074291663,neg,2,n
回民,10.274501074291663,neg,2,n
贵点,10.274501074291663,neg,2,n
弄掉,10.274501074291663,neg,2,v
规定,10.274501074291663,neg,2,n
需不需要,10.274501074291663,neg,4,v
口,10.274501074291663,neg,1,q
辣嘛,10.274501074291663,neg,2,n
茶味,10.274501074291663,neg,2,n
恒温,10.274501074291663,neg,2,nz
退回,10.274501074291663,neg,2,v
端的,10.274501074291663,neg,2,z
韧劲,10.274501074291663,neg,2,n
装够,10.274501074291663,neg,2,v
和勺,10.274501074291663,neg,2,nr
中国,10.259048998255619,neg,2,ns
总,10.237053863621957,neg,1,b
代购,10.209200448805056,neg,2,v
帽子,10.207386878433127,neg,2,n
太烂,10.194558590512615,neg,2,n
一大,10.187519154330571,neg,2,a
辣椒酱,10.187167639007763,neg,3,n
幸亏,10.187167639007763,neg,2,d
下降,10.158021293348247,neg,2,v
卤肉饭,10.144491710034188,neg,3,n
吗,10.13971521109923,neg,1,y
耐性,10.136997550541729,neg,2,n
精,10.136997550541729,neg,1,n
哗哗,10.136997550541729,neg,2,v
白醋,10.136997550541729,neg,2,n
付账,10.136997550541729,neg,2,v
店差,10.136997550541729,neg,2,n
餐单,10.136997550541729,neg,2,n
员送餐,10.136997550541729,neg,3,n
肚丝,10.136997550541729,neg,2,n
目录,10.136997550541729,neg,2,n
烧鸭,10.136997550541729,neg,2,n
照收,10.136997550541729,neg,2,v
